PATIENT_SEX;MKB_CODE;ADRES;VISIT_MONTH_YEAR;AGE_CATEGORY;PATIENT_ID_COUNT;POPULATION;TEMP_AVG
1;D35.4;Калининград;04.22;children;11;498260;6
1;D36.0;Гурьевск;04.22;elderly;6;19670;6
1;D36.0;Калининград;04.22;children;15;498260;6
1;D36.0;Калининград;04.22;elderly;10;498260;6
1;D36.0;Калининград;04.22;middleage;8;498260;6
1;D36.0;Калининград;04.22;young;12;498260;6
1;D36.7;Калининград;04.22;young;10;498260;6
1;D36.7;Черняховск;04.22;children;10;35375;6
1;D36.9;Зеленоградск;04.22;centenarians;4;17296;6
1;D36.9;Светлый;04.22;children;10;21441;6
1;D37.0;Советск;04.22;elderly;7;38514;6
1;D37.1;Калининград;04.22;elderly;7;498260;6
1;D37.1;Калининград;04.22;middleage;5;498260;6
1;D37.1;Советск;04.22;elderly;7;38514;6
1;D37.1;Советск;04.22;old;4;38514;6
1;D37.4;Калининград;04.22;elderly;7;498260;6
1;D37.6;Калининград;04.22;elderly;7;498260;6
1;D37.6;Калининград;04.22;middleage;5;498260;6
1;D37.6;Калининград;04.22;old;6;498260;6
1;D37.9;Калининград;04.22;elderly;7;498260;6
1;D37.9;Советск;04.22;elderly;7;38514;6
1;D37.9;Советск;04.22;old;3;38514;6
1;D38.0;Калининград;04.22;old;6;498260;6
1;D38.0;Советск;04.22;middleage;4;38514;6
1;D38.1;Гвардейск;04.22;elderly;7;13353;6
1;D38.1;Калининград;04.22;elderly;8;498260;6
1;D38.1;Калининград;04.22;middleage;6;498260;6
1;D38.1;Калининград;04.22;old;6;498260;6
1;D38.1;Советск;04.22;elderly;7;38514;6
1;D38.1;Советск;04.22;old;3;38514;6
1;D38.3;Калининград;04.22;young;9;498260;6
1;D38.5;Гвардейск;04.22;elderly;7;13353;6
1;D38.5;Черняховск;04.22;elderly;7;35375;6
1;D38.6;Калининград;04.22;elderly;7;498260;6
1;D40.0;Гурьевск;04.22;elderly;6;19670;6
1;D40.0;Калининград;04.22;elderly;5;498260;6
1;D40.0;Калининград;04.22;middleage;3;498260;6
1;D40.0;Калининград;04.22;old;3;498260;6
1;D40.0;Советск;04.22;elderly;9;38514;6
1;D41.0;Гурьевск;04.22;elderly;7;19670;6
1;D41.0;Гурьевск;04.22;middleage;4;19670;6
1;D41.0;Калининград;04.22;centenarians;6;498260;6
1;D41.0;Калининград;04.22;elderly;11;498260;6
1;D41.0;Калининград;04.22;middleage;6;498260;6
1;D41.0;Калининград;04.22;old;7;498260;6
1;D41.1;Гусев;04.22;middleage;4;28177;6
1;D41.4;Гусев;04.22;elderly;7;28177;6
1;D41.4;Калининград;04.22;elderly;8;498260;6
1;D42.0;Калининград;04.22;old;5;498260;6
1;D43.0;Калининград;04.22;middleage;5;498260;6
1;D43.1;Гвардейск;04.22;elderly;7;13353;6
1;D43.2;Калининград;04.22;elderly;7;498260;6
1;D43.4;Калининград;04.22;elderly;7;498260;6
1;D44.1;Калининград;04.22;young;9;498260;6
1;D44.1;Правдинск;04.22;elderly;7;4045;6
1;D44.3;Зеленоградск;04.22;young;8;17296;6
1;D45;Калининград;04.22;elderly;7;498260;6
1;D45;Советск;04.22;middleage;4;38514;6
1;D45;Черняховск;04.22;young;8;35375;6
1;D46.7;Калининград;04.22;young;8;498260;6
1;D46.7;Правдинск;04.22;young;8;4045;6
1;D46.9;Гурьевск;04.22;old;3;19670;6
1;D46.9;Калининград;04.22;young;9;498260;6
1;D47.1;Калининград;04.22;centenarians;5;498260;6
1;D47.1;Калининград;04.22;elderly;8;498260;6
1;D47.1;Калининград;04.22;middleage;6;498260;6
1;D47.1;Калининград;04.22;old;6;498260;6
1;D47.1;Калининград;04.22;young;9;498260;6
1;D47.1;Черняховск;04.22;elderly;7;35375;6
1;D47.7;Гурьевск;04.22;elderly;6;19670;6
1;D48.0;Калининград;04.22;children;11;498260;6
1;D48.0;Калининград;04.22;elderly;7;498260;6
1;D48.1;Светлый;04.22;old;4;21441;6
1;D48.5;Балтийск;04.22;young;7;33946;6
1;D48.5;Гурьевск;04.22;elderly;7;19670;6
1;D48.5;Калининград;04.22;elderly;17;498260;6
1;D48.5;Калининград;04.22;middleage;0;498260;6
1;D48.5;Калининград;04.22;old;0;498260;6
1;D48.5;Калининград;04.22;young;1;498260;6
1;D48.5;Пионерский;04.22;old;2;12573;6
1;D48.5;Советск;04.22;elderly;7;38514;6
1;D48.5;Советск;04.22;middleage;3;38514;6
1;D48.5;Черняховск;04.22;elderly;7;35375;6
1;D48.5;Черняховск;04.22;old;2;35375;6
1;D48.7;Калининград;04.22;middleage;5;498260;6
1;D48.9;Зеленоградск;04.22;elderly;7;17296;6
1;D48.9;Калининград;04.22;old;6;498260;6
1;D50.0;Багратионовск;04.22;elderly;7;6401;6
1;D50.0;Гусев;04.22;children;9;28177;6
1;D50.0;Калининград;04.22;children;13;498260;6
1;D50.0;Калининград;04.22;elderly;7;498260;6
1;D50.0;Калининград;04.22;middleage;7;498260;6
1;D50.0;Неман;04.22;children;9;10765;6
1;D50.0;Пионерский;04.22;elderly;7;12573;6
1;D50.1;Калининград;04.22;young;12;498260;6
1;D50.8;Багратионовск;04.22;children;8;6401;6
1;D50.8;Гурьевск;04.22;children;10;19670;6
1;D50.8;Калининград;04.22;children;27;498260;6
1;D50.8;Калининград;04.22;elderly;5;498260;6
1;D50.8;Калининград;04.22;middleage;3;498260;6
1;D50.8;Калининград;04.22;old;2;498260;6
1;D50.8;Неман;04.22;children;8;10765;6
1;D50.8;Правдинск;04.22;children;8;4045;6
1;D50.8;Славск;04.22;children;8;3964;6
1;D50.9;Багратионовск;04.22;children;4;6401;6
1;D50.9;Багратионовск;04.22;elderly;4;6401;6
1;D50.9;Балтийск;04.22;children;5;33946;6
1;D50.9;Гурьевск;04.22;children;9;19670;6
1;D50.9;Гурьевск;04.22;middleage;0;19670;6
1;D50.9;Гурьевск;04.22;old;0;19670;6
1;D50.9;Гусев;04.22;children;6;28177;6
1;D50.9;Зеленоградск;04.22;elderly;4;17296;6
1;D50.9;Зеленоградск;04.22;middleage;1;17296;6
1;D50.9;Зеленоградск;04.22;young;6;17296;6
1;D50.9;Калининград;04.22;centenarians;0;498260;6
1;D50.9;Калининград;04.22;children;42;498260;6
1;D50.9;Калининград;04.22;elderly;0;498260;6
1;D50.9;Калининград;04.22;middleage;1;498260;6
1;D50.9;Калининград;04.22;old;0;498260;6
1;D50.9;Калининград;04.22;young;3;498260;6
1;D50.9;Краснознаменск;04.22;young;5;3049;6
1;D50.9;Мамоново;04.22;children;4;8104;6
1;D50.9;Неман;04.22;children;4;10765;6
1;D50.9;Неман;04.22;middleage;0;10765;6
1;D50.9;Нестеров;04.22;elderly;4;3937;6
1;D50.9;Озерск;04.22;children;5;2427;6
1;D50.9;Озерск;04.22;elderly;4;2427;6
1;D50.9;Озерск;04.22;middleage;1;2427;6
1;D50.9;Озерск;04.22;old;1;2427;6
1;D50.9;Пионерский;04.22;young;4;12573;6
1;D50.9;Правдинск;04.22;children;6;4045;6
1;D50.9;Светлый;04.22;children;5;21441;6
1;D50.9;Светлый;04.22;elderly;4;21441;6
1;D50.9;Светлый;04.22;middleage;1;21441;6
1;D50.9;Славск;04.22;children;4;3964;6
1;D50.9;Славск;04.22;middleage;0;3964;6
1;D50.9;Советск;04.22;elderly;4;38514;6
1;D50.9;Черняховск;04.22;children;7;35375;6
1;D50.9;Черняховск;04.22;elderly;5;35375;6
1;D50.9;Черняховск;04.22;middleage;2;35375;6
1;D50;Калининград;04.22;children;15;498260;6
1;D51.1;Советск;04.22;young;8;38514;6
1;D51.8;Гурьевск;04.22;young;7;19670;6
1;D51.8;Калининград;04.22;elderly;7;498260;6
1;D51.9;Полесск;04.22;elderly;7;6921;6
1;D53.9;Гурьевск;04.22;children;9;19670;6
1;D58.0;Калининград;04.22;children;11;498260;6
1;D58.2;Гурьевск;04.22;children;9;19670;6
1;D58.2;Калининград;04.22;middleage;5;498260;6
1;D58.2;Калининград;04.22;young;9;498260;6
1;D59.3;Гурьевск;04.22;children;8;19670;6
1;D59.3;Калининград;04.22;children;11;498260;6
1;D59.5;Калининград;04.22;young;9;498260;6
1;D59.5;Полесск;04.22;young;8;6921;6
1;D59.9;Калининград;04.22;young;9;498260;6
1;D61.3;Калининград;04.22;children;11;498260;6
1;D61.3;Калининград;04.22;young;9;498260;6
1;D64.0;Калининград;04.22;young;9;498260;6
1;D64.8;Калининград;04.22;elderly;7;498260;6
1;D64.8;Светлый;04.22;elderly;7;21441;6
1;D64.8;Черняховск;04.22;elderly;6;35375;6
1;D64.9;Багратионовск;04.22;elderly;7;6401;6
1;D64.9;Багратионовск;04.22;old;3;6401;6
1;D64.9;Гурьевск;04.22;middleage;4;19670;6
1;D64.9;Калининград;04.22;centenarians;3;498260;6
1;D64.9;Калининград;04.22;children;22;498260;6
1;D64.9;Калининград;04.22;elderly;6;498260;6
1;D64.9;Калининград;04.22;middleage;6;498260;6
1;D64.9;Калининград;04.22;old;7;498260;6
1;D64.9;Калининград;04.22;young;16;498260;6
1;D64.9;Полесск;04.22;children;9;6921;6
1;D64.9;Светлый;04.22;elderly;7;21441;6
1;D64.9;Светлый;04.22;young;8;21441;6
1;D64.9;Славск;04.22;elderly;7;3964;6
1;D66;Калининград;04.22;children;11;498260;6
1;D66;Калининград;04.22;elderly;7;498260;6
1;D66;Калининград;04.22;young;9;498260;6
1;D67;Пионерский;04.22;elderly;7;12573;6
1;D68.0;Калининград;04.22;children;12;498260;6
1;D68.0;Калининград;04.22;middleage;5;498260;6
1;D68.8;Калининград;04.22;children;12;498260;6
1;D68.8;Калининград;04.22;young;9;498260;6
1;D68.9;Калининград;04.22;children;11;498260;6
1;D68.9;Калининград;04.22;young;9;498260;6
1;D69.0;Калининград;04.22;children;15;498260;6
1;D69.2;Калининград;04.22;children;12;498260;6
1;D69.3;Гурьевск;04.22;children;9;19670;6
1;D69.3;Калининград;04.22;children;14;498260;6
1;D69.3;Калининград;04.22;young;9;498260;6
1;D69.3;Нестеров;04.22;children;9;3937;6
1;D69.4;Правдинск;04.22;young;8;4045;6
1;D69.5;Калининград;04.22;children;22;498260;6
1;D69.5;Калининград;04.22;old;7;498260;6
1;D69.5;Калининград;04.22;young;10;498260;6
1;D69.5;Полесск;04.22;young;9;6921;6
1;D69.6;Калининград;04.22;children;13;498260;6
1;D69.6;Калининград;04.22;middleage;6;498260;6
1;D69.6;Калининград;04.22;old;6;498260;6
1;D69.6;Калининград;04.22;young;9;498260;6
1;D69.9;Калининград;04.22;children;11;498260;6
1;D69.9;Светлый;04.22;children;10;21441;6
1;D72.0;Калининград;04.22;children;12;498260;6
1;D72.1;Калининград;04.22;children;11;498260;6
1;D72.8;Гурьевск;04.22;children;9;19670;6
1;D72.8;Калининград;04.22;children;21;498260;6
1;D72.8;Калининград;04.22;young;10;498260;6
1;D72.9;Калининград;04.22;children;11;498260;6
1;D73.4;Зеленоградск;04.22;children;10;17296;6
1;D73.4;Калининград;04.22;children;11;498260;6
1;D73.5;Калининград;04.22;elderly;7;498260;6
1;D73.5;Калининград;04.22;young;9;498260;6
1;D73.8;Калининград;04.22;children;12;498260;6
1;D75.1;Калининград;04.22;children;12;498260;6
1;D75.1;Калининград;04.22;elderly;7;498260;6
1;D75.2;Гурьевск;04.22;children;9;19670;6
1;D75.2;Калининград;04.22;children;11;498260;6
1;D75.2;Калининград;04.22;elderly;7;498260;6
1;D75.8;Калининград;04.22;elderly;7;498260;6
1;D75.9;Калининград;04.22;centenarians;5;498260;6
1;D75.9;Калининград;04.22;children;13;498260;6
1;D75.9;Калининград;04.22;elderly;8;498260;6
1;D75.9;Калининград;04.22;middleage;6;498260;6
1;D75.9;Калининград;04.22;old;6;498260;6
1;D75.9;Калининград;04.22;young;9;498260;6
1;D80.0;Калининград;04.22;young;9;498260;6
1;D80.2;Гурьевск;04.22;children;9;19670;6
1;D84.9;Калининград;04.22;children;12;498260;6
1;D84.9;Калининград;04.22;middleage;6;498260;6
1;D86.0;Пионерский;04.22;elderly;7;12573;6
1;D86.2;Калининград;04.22;middleage;5;498260;6
1;D86.2;Калининград;04.22;young;14;498260;6
1;D86.2;Нестеров;04.22;middleage;4;3937;6
1;D86.9;Славск;04.22;middleage;4;3964;6
1;E00.9;Калининград;04.22;children;11;498260;6
1;E01.0;Калининград;04.22;children;7;498260;6
1;E01.0;Калининград;04.22;elderly;5;498260;6
1;E01.0;Калининград;04.22;middleage;4;498260;6
1;E01.0;Калининград;04.22;old;5;498260;6
1;E01.0;Калининград;04.22;young;15;498260;6
1;E01.1;Калининград;04.22;elderly;9;498260;6
1;E01.1;Калининград;04.22;middleage;6;498260;6
1;E01.8;Гурьевск;04.22;middleage;4;19670;6
1;E01.8;Калининград;04.22;elderly;11;498260;6
1;E01.8;Калининград;04.22;middleage;8;498260;6
1;E01.8;Калининград;04.22;old;7;498260;6
1;E01.8;Калининград;04.22;young;12;498260;6
1;E01.8;Пионерский;04.22;young;9;12573;6
1;E02;Калининград;04.22;children;18;498260;6
1;E02;Калининград;04.22;elderly;8;498260;6
1;E02;Пионерский;04.22;old;4;12573;6
1;E02;Пионерский;04.22;young;8;12573;6
1;E03.1;Калининград;04.22;children;11;498260;6
1;E03.2;Калининград;04.22;elderly;8;498260;6
1;E03.4;Калининград;04.22;children;12;498260;6
1;E03.8;Гвардейск;04.22;young;8;13353;6
1;E03.8;Гусев;04.22;old;3;28177;6
1;E03.8;Калининград;04.22;children;15;498260;6
1;E03.8;Калининград;04.22;elderly;8;498260;6
1;E03.8;Калининград;04.22;middleage;5;498260;6
1;E03.8;Калининград;04.22;old;4;498260;6
1;E03.8;Калининград;04.22;young;12;498260;6
1;E03.8;Мамоново;04.22;young;8;8104;6
1;E03.8;Советск;04.22;middleage;4;38514;6
1;E03.8;Черняховск;04.22;middleage;3;35375;6
1;E03.9;Калининград;04.22;children;13;498260;6
1;E03.9;Калининград;04.22;elderly;10;498260;6
1;E03.9;Калининград;04.22;young;11;498260;6
1;E03.9;Светлый;04.22;middleage;4;21441;6
1;E04.0;Балтийск;04.22;elderly;8;33946;6
1;E04.0;Балтийск;04.22;old;3;33946;6
1;E04.0;Калининград;04.22;children;13;498260;6
1;E04.0;Пионерский;04.22;elderly;7;12573;6
1;E04.0;Пионерский;04.22;middleage;4;12573;6
1;E04.0;Пионерский;04.22;young;9;12573;6
1;E04.1;Балтийск;04.22;children;8;33946;6
1;E04.1;Гурьевск;04.22;middleage;3;19670;6
1;E04.1;Калининград;04.22;centenarians;2;498260;6
1;E04.1;Калининград;04.22;children;9;498260;6
1;E04.1;Калининград;04.22;elderly;8;498260;6
1;E04.1;Калининград;04.22;middleage;8;498260;6
1;E04.1;Калининград;04.22;young;15;498260;6
1;E04.1;Пионерский;04.22;middleage;5;12573;6
1;E04.1;Пионерский;04.22;old;3;12573;6
1;E04.2;Гвардейск;04.22;middleage;6;13353;6
1;E04.2;Гурьевск;04.22;centenarians;1;19670;6
1;E04.2;Гурьевск;04.22;elderly;10;19670;6
1;E04.2;Гурьевск;04.22;middleage;6;19670;6
1;E04.2;Гусев;04.22;children;9;28177;6
1;E04.2;Гусев;04.22;young;9;28177;6
1;E04.2;Калининград;04.22;centenarians;0;498260;6
1;E04.2;Калининград;04.22;children;1;498260;6
1;E04.2;Калининград;04.22;elderly;25;498260;6
1;E04.2;Калининград;04.22;middleage;18;498260;6
1;E04.2;Калининград;04.22;old;3;498260;6
1;E04.2;Калининград;04.22;young;22;498260;6
1;E04.2;Мамоново;04.22;elderly;8;8104;6
1;E04.2;Пионерский;04.22;elderly;9;12573;6
1;E04.2;Полесск;04.22;elderly;9;6921;6
1;E04.2;Светлый;04.22;elderly;8;21441;6
1;E04.2;Светлый;04.22;middleage;5;21441;6
1;E04.2;Славск;04.22;elderly;8;3964;6
1;E04.2;Славск;04.22;young;9;3964;6
1;E04.8;Калининград;04.22;young;9;498260;6
1;E04.9;Гурьевск;04.22;elderly;8;19670;6
1;E04.9;Калининград;04.22;elderly;8;498260;6
1;E04.9;Пионерский;04.22;old;4;12573;6
1;E04.9;Полесск;04.22;elderly;7;6921;6
1;E04.9;Светлый;04.22;young;8;21441;6
1;E05.0;Гурьевск;04.22;old;2;19670;6
1;E05.0;Калининград;04.22;elderly;9;498260;6
1;E05.0;Калининград;04.22;middleage;8;498260;6
1;E05.0;Калининград;04.22;old;6;498260;6
1;E05.0;Калининград;04.22;young;14;498260;6
1;E05.0;Озерск;04.22;middleage;4;2427;6
1;E05.0;Черняховск;04.22;young;8;35375;6
1;E05.1;Зеленоградск;04.22;middleage;4;17296;6
1;E05.1;Калининград;04.22;middleage;6;498260;6
1;E05.1;Пионерский;04.22;young;8;12573;6
1;E05.1;Светлый;04.22;middleage;3;21441;6
1;E05.1;Черняховск;04.22;elderly;7;35375;6
1;E05.2;Гусев;04.22;middleage;4;28177;6
1;E05.2;Калининград;04.22;elderly;10;498260;6
1;E05.2;Калининград;04.22;middleage;7;498260;6
1;E05.2;Пионерский;04.22;elderly;7;12573;6
1;E05.8;Калининград;04.22;elderly;8;498260;6
1;E05.9;Светлый;04.22;young;8;21441;6
1;E05.9;Советск;04.22;elderly;6;38514;6
1;E05.9;Черняховск;04.22;young;8;35375;6
1;E06.3;Балтийск;04.22;children;10;33946;6
1;E06.3;Гвардейск;04.22;elderly;9;13353;6
1;E06.3;Гурьевск;04.22;centenarians;1;19670;6
1;E06.3;Гурьевск;04.22;elderly;10;19670;6
1;E06.3;Гурьевск;04.22;middleage;6;19670;6
1;E06.3;Гурьевск;04.22;young;10;19670;6
1;E06.3;Калининград;04.22;children;11;498260;6
1;E06.3;Калининград;04.22;elderly;21;498260;6
1;E06.3;Калининград;04.22;middleage;19;498260;6
1;E06.3;Калининград;04.22;old;3;498260;6
1;E06.3;Калининград;04.22;young;24;498260;6
1;E06.3;Полесск;04.22;young;10;6921;6
1;E06.3;Черняховск;04.22;middleage;5;35375;6
1;E06.9;Гвардейск;04.22;middleage;4;13353;6
1;E06.9;Калининград;04.22;children;12;498260;6
1;E06.9;Калининград;04.22;young;9;498260;6
1;E06.9;Озерск;04.22;middleage;4;2427;6
1;E06.9;Правдинск;04.22;elderly;7;4045;6
1;E07.8;Балтийск;04.22;young;8;33946;6
1;E07.8;Гурьевск;04.22;elderly;9;19670;6
1;E07.8;Гурьевск;04.22;middleage;5;19670;6
1;E07.8;Гурьевск;04.22;young;9;19670;6
1;E07.8;Гусев;04.22;young;8;28177;6
1;E07.8;Калининград;04.22;children;17;498260;6
1;E07.8;Калининград;04.22;elderly;10;498260;6
1;E07.8;Калининград;04.22;middleage;7;498260;6
1;E07.8;Калининград;04.22;old;4;498260;6
1;E07.8;Калининград;04.22;young;11;498260;6
1;E07.9;Балтийск;04.22;elderly;8;33946;6
1;E07.9;Гурьевск;04.22;children;11;19670;6
1;E07.9;Гурьевск;04.22;elderly;9;19670;6
1;E07.9;Калининград;04.22;children;8;498260;6
1;E07.9;Калининград;04.22;elderly;9;498260;6
1;E07.9;Калининград;04.22;middleage;5;498260;6
1;E07.9;Калининград;04.22;old;1;498260;6
1;E07.9;Калининград;04.22;young;14;498260;6
1;E16.2;Калининград;04.22;children;11;498260;6
1;E16.2;Пионерский;04.22;middleage;4;12573;6
1;E16.8;Гусев;04.22;children;10;28177;6
1;E16.8;Калининград;04.22;children;15;498260;6
1;E16.8;Калининград;04.22;elderly;19;498260;6
1;E16.8;Калининград;04.22;middleage;8;498260;6
1;E16.8;Калининград;04.22;old;9;498260;6
1;E16.8;Калининград;04.22;young;12;498260;6
1;E21.3;Калининград;04.22;middleage;5;498260;6
1;E21.3;Правдинск;04.22;middleage;3;4045;6
1;E21.4;Калининград;04.22;middleage;5;498260;6
1;E21.4;Правдинск;04.22;middleage;3;4045;6
1;E22.0;Калининград;04.22;elderly;8;498260;6
1;E22.0;Калининград;04.22;middleage;6;498260;6
1;E22.0;Калининград;04.22;young;10;498260;6
1;E22.1;Гурьевск;04.22;elderly;6;19670;6
1;E22.1;Калининград;04.22;elderly;8;498260;6
1;E22.1;Калининград;04.22;young;13;498260;6
1;E23.0;Гвардейск;04.22;children;9;13353;6
1;E23.0;Гурьевск;04.22;young;7;19670;6
1;E23.0;Гусев;04.22;young;8;28177;6
1;E23.0;Зеленоградск;04.22;elderly;7;17296;6
1;E23.0;Калининград;04.22;children;15;498260;6
1;E23.0;Калининград;04.22;elderly;7;498260;6
1;E23.0;Калининград;04.22;young;9;498260;6
1;E23.0;Нестеров;04.22;children;9;3937;6
1;E23.0;Светлый;04.22;young;8;21441;6
1;E23.2;Гусев;04.22;middleage;4;28177;6
1;E23.2;Зеленоградск;04.22;children;10;17296;6
1;E23.2;Калининград;04.22;young;9;498260;6
1;E23.2;Черняховск;04.22;middleage;4;35375;6
1;E23.3;Калининград;04.22;young;10;498260;6
1;E23.3;Неман;04.22;young;8;10765;6
1;E23.3;Светлый;04.22;young;8;21441;6
1;E23.6;Калининград;04.22;children;12;498260;6
1;E23.6;Калининград;04.22;young;9;498260;6
1;E23.7;Гурьевск;04.22;young;7;19670;6
1;E27.1;Калининград;04.22;young;9;498260;6
1;E27.4;Калининград;04.22;young;9;498260;6
1;E29.8;Калининград;04.22;middleage;5;498260;6
1;E29.8;Калининград;04.22;young;9;498260;6
1;E29.9;Калининград;04.22;middleage;5;498260;6
1;E29.9;Калининград;04.22;old;6;498260;6
1;E29.9;Калининград;04.22;young;9;498260;6
1;E29.9;Пионерский;04.22;middleage;4;12573;6
1;E30.0;Калининград;04.22;children;11;498260;6
1;E30.1;Калининград;04.22;children;12;498260;6
1;E30.8;Калининград;04.22;children;5;498260;6
1;E32.9;Калининград;04.22;children;11;498260;6
1;E32.9;Калининград;04.22;young;9;498260;6
1;E32.9;Светлый;04.22;children;10;21441;6
1;E34.3;Гвардейск;04.22;children;9;13353;6
1;E34.3;Гусев;04.22;children;9;28177;6
1;E34.3;Калининград;04.22;children;21;498260;6
1;E34.3;Правдинск;04.22;children;9;4045;6
1;E34.4;Калининград;04.22;children;10;498260;6
1;E34.4;Калининград;04.22;young;7;498260;6
1;E34.8;Калининград;04.22;elderly;12;498260;6
1;E34.8;Калининград;04.22;middleage;8;498260;6
1;E34.8;Калининград;04.22;young;12;498260;6
1;E34.9;Калининград;04.22;children;46;498260;6
1;E34.9;Калининград;04.22;elderly;0;498260;6
1;E34.9;Калининград;04.22;old;7;498260;6
1;E34.9;Калининград;04.22;young;47;498260;6
1;E34.9;Советск;04.22;young;15;38514;6
1;E44.0;Калининград;04.22;children;16;498260;6
1;E44.0;Калининград;04.22;elderly;8;498260;6
1;E44.0;Калининград;04.22;young;12;498260;6
1;E44.0;Краснознаменск;04.22;children;9;3049;6
1;E44.0;Мамоново;04.22;children;10;8104;6
1;E44.0;Полесск;04.22;young;9;6921;6
1;E44.1;Гвардейск;04.22;young;8;13353;6
1;E44.1;Калининград;04.22;children;22;498260;6
1;E44.1;Калининград;04.22;young;11;498260;6
1;E44.1;Мамоново;04.22;children;9;8104;6
1;E44.1;Полесск;04.22;young;9;6921;6
1;E45;Калининград;04.22;children;11;498260;6
1;E45;Калининград;04.22;elderly;6;498260;6
1;E45;Неман;04.22;children;9;10765;6
1;E45;Светлый;04.22;children;10;21441;6
1;E46;Гвардейск;04.22;young;8;13353;6
1;E46;Калининград;04.22;children;12;498260;6
1;E46;Калининград;04.22;young;10;498260;6
1;E55.0;Калининград;04.22;children;12;498260;6
1;E55.9;Калининград;04.22;children;17;498260;6
1;E55.9;Нестеров;04.22;children;8;3937;6
1;E61.1;Калининград;04.22;children;11;498260;6
1;E61.1;Калининград;04.22;young;9;498260;6
1;E63.1;Калининград;04.22;children;12;498260;6
1;E63.9;Калининград;04.22;children;13;498260;6
1;E63.9;Калининград;04.22;young;11;498260;6
1;E63.9;Полесск;04.22;young;9;6921;6
1;E63.9;Советск;04.22;young;8;38514;6
1;E66.0;Балтийск;04.22;children;9;33946;6
1;E66.0;Балтийск;04.22;young;10;33946;6
1;E66.0;Гурьевск;04.22;children;10;19670;6
1;E66.0;Гурьевск;04.22;young;9;19670;6
1;E66.0;Калининград;04.22;children;24;498260;6
1;E66.0;Калининград;04.22;elderly;11;498260;6
1;E66.0;Калининград;04.22;middleage;13;498260;6
1;E66.0;Калининград;04.22;old;4;498260;6
1;E66.0;Калининград;04.22;young;20;498260;6
1;E66.0;Мамоново;04.22;children;8;8104;6
1;E66.0;Полесск;04.22;young;10;6921;6
1;E66.0;Правдинск;04.22;children;8;4045;6
1;E66.0;Светлый;04.22;children;9;21441;6
1;E66.0;Светлый;04.22;elderly;8;21441;6
1;E66.0;Светлый;04.22;young;10;21441;6
1;E66.0;Славск;04.22;young;10;3964;6
1;E66.0;Советск;04.22;elderly;11;38514;6
1;E66.0;Советск;04.22;middleage;7;38514;6
1;E66.0;Советск;04.22;old;3;38514;6
1;E66.0;Черняховск;04.22;middleage;6;35375;6
1;E66.0;Черняховск;04.22;young;11;35375;6
1;E66.2;Калининград;04.22;children;11;498260;6
1;E66.8;Гвардейск;04.22;children;9;13353;6
1;E66.8;Гурьевск;04.22;children;10;19670;6
1;E66.8;Калининград;04.22;children;25;498260;6
1;E66.8;Мамоново;04.22;children;9;8104;6
1;E66.8;Пионерский;04.22;children;9;12573;6
1;E66.8;Полесск;04.22;children;9;6921;6
1;E66.8;Правдинск;04.22;children;9;4045;6
1;E66.9;Балтийск;04.22;middleage;3;33946;6
1;E66.9;Гвардейск;04.22;young;8;13353;6
1;E66.9;Гурьевск;04.22;children;11;19670;6
1;E66.9;Гусев;04.22;children;8;28177;6
1;E66.9;Калининград;04.22;children;37;498260;6
1;E66.9;Калининград;04.22;elderly;9;498260;6
1;E66.9;Калининград;04.22;young;13;498260;6
1;E66.9;Правдинск;04.22;children;9;4045;6
1;E66.9;Правдинск;04.22;young;8;4045;6
1;E66.9;Светлый;04.22;children;9;21441;6
1;E66.9;Славск;04.22;children;9;3964;6
1;E67.8;Калининград;04.22;children;22;498260;6
1;E67.8;Пионерский;04.22;middleage;4;12573;6
1;E67.8;Светлый;04.22;children;10;21441;6
1;E67.8;Славск;04.22;elderly;7;3964;6
1;E67.8;Советск;04.22;middleage;4;38514;6
1;E68;Калининград;04.22;children;5;498260;6
1;E68;Мамоново;04.22;children;8;8104;6
1;E68;Неман;04.22;children;8;10765;6
1;E73.0;Калининград;04.22;children;12;498260;6
1;E74.8;Калининград;04.22;elderly;8;498260;6
1;E74.8;Калининград;04.22;old;6;498260;6
1;E74.8;Пионерский;04.22;elderly;7;12573;6
1;E74.8;Пионерский;04.22;old;3;12573;6
1;E74.8;Славск;04.22;elderly;6;3964;6
1;E74.8;Советск;04.22;elderly;7;38514;6
1;E74.9;Гвардейск;04.22;elderly;8;13353;6
1;E74.9;Калининград;04.22;elderly;9;498260;6
1;E74.9;Калининград;04.22;middleage;7;498260;6
1;E74.9;Калининград;04.22;old;6;498260;6
1;E74.9;Пионерский;04.22;elderly;6;12573;6
1;E78.0;Балтийск;04.22;middleage;4;33946;6
1;E78.0;Гвардейск;04.22;middleage;4;13353;6
1;E78.0;Калининград;04.22;elderly;14;498260;6
1;E78.0;Калининград;04.22;middleage;7;498260;6
1;E78.0;Калининград;04.22;old;6;498260;6
1;E78.0;Калининград;04.22;young;8;498260;6
1;E78.0;Озерск;04.22;young;7;2427;6
1;E78.0;Пионерский;04.22;middleage;3;12573;6
1;E78.2;Калининград;04.22;centenarians;0;498260;6
1;E78.2;Калининград;04.22;elderly;8;498260;6
1;E78.2;Калининград;04.22;middleage;5;498260;6
1;E78.2;Калининград;04.22;old;3;498260;6
1;E78.2;Калининград;04.22;young;8;498260;6
1;E78.2;Нестеров;04.22;middleage;4;3937;6
