PATIENT_SEX;MKB_CODE;ADRES;VISIT_MONTH_YEAR;AGE_CATEGORY;PATIENT_ID_COUNT
1;D68.8;Калининград;04.22;young;0
1;D68.9;Калининград;04.22;children;3
1;D68.9;Калининград;04.22;young;0
1;D69.0;Калининград;04.22;children;5
1;D69.2;Калининград;04.22;children;2
1;D69.3;Гурьевск;04.22;children;1
1;D69.3;Калининград;04.22;children;6
1;D69.3;Калининград;04.22;young;0
1;D69.3;Нестеров;04.22;children;0
1;D69.4;Правдинск;04.22;young;1
1;D69.5;Калининград;04.22;children;5
1;D69.5;Калининград;04.22;old;0
1;D69.5;Калининград;04.22;young;0
1;D69.5;Полесск;04.22;young;0
1;D69.6;Калининград;04.22;children;2
1;D69.6;Калининград;04.22;middleage;0
1;D69.6;Калининград;04.22;old;0
1;D69.6;Калининград;04.22;young;0
1;D69.9;Калининград;04.22;children;2
1;D69.9;Светлый;04.22;children;0
1;D72.0;Калининград;04.22;children;2
1;D72.1;Калининград;04.22;children;2
1;D72.8;Гурьевск;04.22;children;1
1;D72.8;Калининград;04.22;children;6
1;D72.8;Калининград;04.22;young;0
1;D72.9;Калининград;04.22;children;2
1;D73.4;Зеленоградск;04.22;children;0
1;D73.4;Калининград;04.22;children;2
1;D73.5;Калининград;04.22;elderly;0
1;D73.5;Калининград;04.22;young;0
1;D73.8;Калининград;04.22;children;2
1;D75.1;Калининград;04.22;children;2
1;D75.1;Калининград;04.22;elderly;0
1;D75.2;Гурьевск;04.22;children;0
1;D75.2;Калининград;04.22;children;2
1;D75.2;Калининград;04.22;elderly;0
1;D75.8;Калининград;04.22;elderly;0
1;D75.9;Калининград;04.22;centenarians;0
1;D75.9;Калининград;04.22;children;2
1;D75.9;Калининград;04.22;elderly;0
1;D75.9;Калининград;04.22;middleage;0
1;D75.9;Калининград;04.22;old;0
1;D75.9;Калининград;04.22;young;0
1;D80.0;Калининград;04.22;young;0
1;D80.2;Гурьевск;04.22;children;1
1;D84.9;Калининград;04.22;children;2
1;D84.9;Калининград;04.22;middleage;0
1;D86.0;Пионерский;04.22;elderly;0
1;D86.2;Калининград;04.22;middleage;3
1;D86.2;Калининград;04.22;young;7
1;D86.2;Нестеров;04.22;middleage;1
1;D86.9;Славск;04.22;middleage;0
1;E00.9;Калининград;04.22;children;1
1;E01.0;Калининград;04.22;children;3
1;E01.0;Калининград;04.22;elderly;1
1;E01.0;Калининград;04.22;middleage;0
1;E01.0;Калининград;04.22;old;-1
1;E01.0;Калининград;04.22;young;7
1;E01.1;Калининград;04.22;elderly;1
1;E01.1;Калининград;04.22;middleage;0
1;E01.8;Гурьевск;04.22;middleage;1
1;E01.8;Калининград;04.22;elderly;2
1;E01.8;Калининград;04.22;middleage;0
1;E01.8;Калининград;04.22;old;-2
1;E01.8;Калининград;04.22;young;6
1;E01.8;Пионерский;04.22;young;0
1;E02;Калининград;04.22;children;4
1;E02;Калининград;04.22;elderly;1
1;E02;Пионерский;04.22;old;0
1;E02;Пионерский;04.22;young;0
1;E03.1;Калининград;04.22;children;2
1;E03.2;Калининград;04.22;elderly;1
1;E03.4;Калининград;04.22;children;3
1;E03.8;Гвардейск;04.22;young;1
1;E03.8;Гусев;04.22;old;0
1;E03.8;Калининград;04.22;children;9
1;E03.8;Калининград;04.22;elderly;16
1;E03.8;Калининград;04.22;middleage;11
1;E03.8;Калининград;04.22;old;2
1;E03.8;Калининград;04.22;young;9
1;E03.8;Мамоново;04.22;young;1
1;E03.8;Советск;04.22;middleage;0
1;E03.8;Черняховск;04.22;middleage;1
1;E03.9;Калининград;04.22;children;2
1;E03.9;Калининград;04.22;elderly;2
1;E03.9;Калининград;04.22;young;5
1;E03.9;Светлый;04.22;middleage;0
1;E04.0;Балтийск;04.22;elderly;1
1;E04.0;Балтийск;04.22;old;0
1;E04.0;Калининград;04.22;children;3
1;E04.0;Пионерский;04.22;elderly;0
1;E04.0;Пионерский;04.22;middleage;0
1;E04.0;Пионерский;04.22;young;0
1;E04.1;Балтийск;04.22;children;0
1;E04.1;Гурьевск;04.22;middleage;3
1;E04.1;Калининград;04.22;centenarians;2
1;E04.1;Калининград;04.22;children;2
1;E04.1;Калининград;04.22;elderly;41
1;E04.1;Калининград;04.22;middleage;40
1;E04.1;Калининград;04.22;young;23
1;E04.1;Пионерский;04.22;middleage;2
1;E04.1;Пионерский;04.22;old;0
1;E04.2;Гвардейск;04.22;middleage;1
1;E04.2;Гурьевск;04.22;centenarians;0
1;E04.2;Гурьевск;04.22;elderly;2
1;E04.2;Гурьевск;04.22;middleage;3
1;E04.2;Гусев;04.22;children;-1
1;E04.2;Гусев;04.22;young;0
1;E04.2;Калининград;04.22;centenarians;5
1;E04.2;Калининград;04.22;children;4
1;E04.2;Калининград;04.22;elderly;61
1;E04.2;Калининград;04.22;middleage;43
1;E04.2;Калининград;04.22;old;16
1;E04.2;Калининград;04.22;young;18
1;E04.2;Мамоново;04.22;elderly;0
1;E04.2;Пионерский;04.22;elderly;0
1;E04.2;Полесск;04.22;elderly;0
1;E04.2;Светлый;04.22;elderly;0
1;E04.2;Светлый;04.22;middleage;0
1;E04.2;Славск;04.22;elderly;0
1;E04.2;Славск;04.22;young;0
1;E04.8;Калининград;04.22;young;0
1;E04.9;Гурьевск;04.22;elderly;0
1;E04.9;Калининград;04.22;elderly;2
1;E04.9;Пионерский;04.22;old;-1
1;E04.9;Полесск;04.22;elderly;0
1;E04.9;Светлый;04.22;young;0
1;E05.0;Гурьевск;04.22;old;0
1;E05.0;Калининград;04.22;elderly;4
1;E05.0;Калининград;04.22;middleage;3
1;E05.0;Калининград;04.22;old;-2
1;E05.0;Калининград;04.22;young;5
1;E05.0;Озерск;04.22;middleage;0
1;E05.0;Черняховск;04.22;young;1
1;E05.1;Зеленоградск;04.22;middleage;0
1;E05.1;Калининград;04.22;middleage;0
1;E05.1;Пионерский;04.22;young;0
1;E05.1;Светлый;04.22;middleage;0
1;E05.1;Черняховск;04.22;elderly;0
1;E05.2;Гусев;04.22;middleage;0
1;E05.2;Калининград;04.22;elderly;3
1;E05.2;Калининград;04.22;middleage;0
1;E05.2;Пионерский;04.22;elderly;0
1;E05.8;Калининград;04.22;elderly;1
1;E05.9;Светлый;04.22;young;0
1;E05.9;Советск;04.22;elderly;0
1;E05.9;Черняховск;04.22;young;0
1;E06.3;Балтийск;04.22;children;0
1;E06.3;Гвардейск;04.22;elderly;0
1;E06.3;Гурьевск;04.22;centenarians;0
1;E06.3;Гурьевск;04.22;elderly;0
1;E06.3;Гурьевск;04.22;middleage;0
1;E06.3;Гурьевск;04.22;young;4
1;E06.3;Калининград;04.22;children;13
1;E06.3;Калининград;04.22;elderly;35
1;E06.3;Калининград;04.22;middleage;40
1;E06.3;Калининград;04.22;old;6
1;E06.3;Калининград;04.22;young;45
1;E06.3;Полесск;04.22;young;0
1;E06.3;Черняховск;04.22;middleage;0
1;E06.9;Гвардейск;04.22;middleage;0
1;E06.9;Калининград;04.22;children;2
1;E06.9;Калининград;04.22;young;0
1;E06.9;Озерск;04.22;middleage;0
1;E06.9;Правдинск;04.22;elderly;0
1;E07.8;Балтийск;04.22;young;0
1;E07.8;Гурьевск;04.22;elderly;1
1;E07.8;Гурьевск;04.22;middleage;1
1;E07.8;Гурьевск;04.22;young;0
1;E07.8;Гусев;04.22;young;0
1;E07.8;Калининград;04.22;children;10
1;E07.8;Калининград;04.22;elderly;3
1;E07.8;Калининград;04.22;middleage;1
1;E07.8;Калининград;04.22;old;0
1;E07.8;Калининград;04.22;young;3
1;E07.9;Балтийск;04.22;elderly;0
1;E07.9;Гурьевск;04.22;children;1
1;E07.9;Гурьевск;04.22;elderly;1
1;E07.9;Калининград;04.22;children;4
1;E07.9;Калининград;04.22;elderly;3
1;E07.9;Калининград;04.22;middleage;0
1;E07.9;Калининград;04.22;old;0
1;E07.9;Калининград;04.22;young;7
1;E16.2;Калининград;04.22;children;2
1;E16.2;Пионерский;04.22;middleage;0
1;E16.8;Гусев;04.22;children;0
1;E16.8;Калининград;04.22;children;3
1;E16.8;Калининград;04.22;elderly;1
1;E16.8;Калининград;04.22;middleage;1
1;E16.8;Калининград;04.22;old;0
1;E16.8;Калининград;04.22;young;1
1;E21.3;Калининград;04.22;middleage;0
1;E21.3;Правдинск;04.22;middleage;0
1;E21.4;Калининград;04.22;middleage;0
1;E21.4;Правдинск;04.22;middleage;0
1;E22.0;Калининград;04.22;elderly;0
1;E22.0;Калининград;04.22;middleage;0
1;E22.0;Калининград;04.22;young;0
1;E22.1;Гурьевск;04.22;elderly;0
1;E22.1;Калининград;04.22;elderly;0
1;E22.1;Калининград;04.22;young;3
1;E23.0;Гвардейск;04.22;children;0
1;E23.0;Гурьевск;04.22;young;-1
1;E23.0;Гусев;04.22;young;0
1;E23.0;Зеленоградск;04.22;elderly;0
1;E23.0;Калининград;04.22;children;9
1;E23.0;Калининград;04.22;elderly;1
1;E23.0;Калининград;04.22;young;1
1;E23.0;Нестеров;04.22;children;0
1;E23.0;Светлый;04.22;young;0
1;E23.2;Гусев;04.22;middleage;0
1;E23.2;Зеленоградск;04.22;children;0
1;E23.2;Калининград;04.22;young;0
1;E23.2;Черняховск;04.22;middleage;0
1;E23.3;Калининград;04.22;young;0
1;E23.3;Неман;04.22;young;1
1;E23.3;Светлый;04.22;young;0
1;E23.6;Калининград;04.22;children;2
1;E23.6;Калининград;04.22;young;0
1;E23.7;Гурьевск;04.22;young;-1
1;E27.1;Калининград;04.22;young;0
1;E27.4;Калининград;04.22;young;0
1;E29.8;Калининград;04.22;middleage;0
1;E29.8;Калининград;04.22;young;0
1;E29.9;Калининград;04.22;middleage;0
1;E29.9;Калининград;04.22;old;0
1;E29.9;Калининград;04.22;young;0
1;E29.9;Пионерский;04.22;middleage;0
1;E30.0;Калининград;04.22;children;4
1;E30.1;Калининград;04.22;children;3
1;E30.8;Калининград;04.22;children;5
1;E32.9;Калининград;04.22;children;2
1;E32.9;Калининград;04.22;young;0
1;E32.9;Светлый;04.22;children;0
1;E34.3;Гвардейск;04.22;children;0
1;E34.3;Гусев;04.22;children;0
1;E34.3;Калининград;04.22;children;14
1;E34.3;Правдинск;04.22;children;0
1;E34.4;Калининград;04.22;children;8
1;E34.4;Калининград;04.22;young;0
1;E34.8;Калининград;04.22;elderly;2
1;E34.8;Калининград;04.22;middleage;1
1;E34.8;Калининград;04.22;young;0
1;E34.9;Калининград;04.22;children;50
1;E34.9;Калининград;04.22;elderly;88
1;E34.9;Калининград;04.22;old;-1
1;E34.9;Калининград;04.22;young;91
1;E34.9;Советск;04.22;young;0
1;E44.0;Калининград;04.22;children;6
1;E44.0;Калининград;04.22;elderly;0
1;E44.0;Калининград;04.22;young;1
1;E44.0;Краснознаменск;04.22;children;0
1;E44.0;Мамоново;04.22;children;0
1;E44.0;Полесск;04.22;young;0
1;E44.1;Гвардейск;04.22;young;0
1;E44.1;Калининград;04.22;children;12
1;E44.1;Калининград;04.22;young;2
1;E44.1;Мамоново;04.22;children;0
1;E44.1;Полесск;04.22;young;0
1;E45;Калининград;04.22;children;-1
1;E45;Калининград;04.22;elderly;-7
1;E45;Неман;04.22;children;0
1;E45;Светлый;04.22;children;0
1;E46;Гвардейск;04.22;young;1
1;E46;Калининград;04.22;children;2
1;E46;Калининград;04.22;young;0
1;E55.0;Калининград;04.22;children;2
1;E55.9;Калининград;04.22;children;4
1;E55.9;Нестеров;04.22;children;0
1;E61.1;Калининград;04.22;children;2
1;E61.1;Калининград;04.22;young;0
1;E63.1;Калининград;04.22;children;2
1;E63.9;Калининград;04.22;children;3
1;E63.9;Калининград;04.22;young;0
1;E63.9;Полесск;04.22;young;0
1;E63.9;Советск;04.22;young;0
1;E66.0;Балтийск;04.22;children;0
1;E66.0;Балтийск;04.22;young;1
1;E66.0;Гурьевск;04.22;children;3
1;E66.0;Гурьевск;04.22;young;1
1;E66.0;Калининград;04.22;children;23
1;E66.0;Калининград;04.22;elderly;12
1;E66.0;Калининград;04.22;middleage;11
1;E66.0;Калининград;04.22;old;1
1;E66.0;Калининград;04.22;young;21
1;E66.0;Мамоново;04.22;children;0
1;E66.0;Полесск;04.22;young;1
1;E66.0;Правдинск;04.22;children;0
1;E66.0;Светлый;04.22;children;0
1;E66.0;Светлый;04.22;elderly;0
1;E66.0;Светлый;04.22;young;1
1;E66.0;Славск;04.22;young;1
1;E66.0;Советск;04.22;elderly;1
1;E66.0;Советск;04.22;middleage;0
1;E66.0;Советск;04.22;old;0
1;E66.0;Черняховск;04.22;middleage;1
1;E66.0;Черняховск;04.22;young;2
1;E66.2;Калининград;04.22;children;2
1;E66.8;Гвардейск;04.22;children;0
1;E66.8;Гурьевск;04.22;children;2
1;E66.8;Калининград;04.22;children;22
1;E66.8;Мамоново;04.22;children;0
1;E66.8;Пионерский;04.22;children;0
1;E66.8;Полесск;04.22;children;0
1;E66.8;Правдинск;04.22;children;0
1;E66.9;Балтийск;04.22;middleage;0
1;E66.9;Гвардейск;04.22;young;0
1;E66.9;Гурьевск;04.22;children;2
1;E66.9;Гусев;04.22;children;0
1;E66.9;Калининград;04.22;children;21
1;E66.9;Калининград;04.22;elderly;0
1;E66.9;Калининград;04.22;young;5
1;E66.9;Правдинск;04.22;children;0
1;E66.9;Правдинск;04.22;young;0
1;E66.9;Светлый;04.22;children;0
1;E66.9;Славск;04.22;children;0
1;E67.8;Калининград;04.22;children;7
1;E67.8;Пионерский;04.22;middleage;0
1;E67.8;Светлый;04.22;children;0
1;E67.8;Славск;04.22;elderly;0
1;E67.8;Советск;04.22;middleage;0
1;E68;Калининград;04.22;children;5
1;E68;Мамоново;04.22;children;0
1;E68;Неман;04.22;children;0
1;E73.0;Калининград;04.22;children;2
1;E74.8;Калининград;04.22;elderly;3
1;E74.8;Калининград;04.22;old;0
1;E74.8;Пионерский;04.22;elderly;0
1;E74.8;Пионерский;04.22;old;0
1;E74.8;Славск;04.22;elderly;0
1;E74.8;Советск;04.22;elderly;0
1;E74.9;Гвардейск;04.22;elderly;0
1;E74.9;Калининград;04.22;elderly;4
1;E74.9;Калининград;04.22;middleage;3
1;E74.9;Калининград;04.22;old;1
1;E74.9;Пионерский;04.22;elderly;0
1;E78.0;Балтийск;04.22;middleage;0
1;E78.0;Гвардейск;04.22;middleage;0
1;E78.0;Калининград;04.22;elderly;3
1;E78.0;Калининград;04.22;middleage;3
1;E78.0;Калининград;04.22;old;0
1;E78.0;Калининград;04.22;young;2
1;E78.0;Озерск;04.22;young;0
1;E78.0;Пионерский;04.22;middleage;0
1;E78.2;Калининград;04.22;centenarians;2
1;E78.2;Калининград;04.22;elderly;3
1;E78.2;Калининград;04.22;middleage;1
1;E78.2;Калининград;04.22;old;1
1;E78.2;Калининград;04.22;young;0
1;E78.2;Нестеров;04.22;middleage;0
1;E78.2;Нестеров;04.22;young;0
1;E78.4;Калининград;04.22;elderly;2
1;E78.4;Калининград;04.22;middleage;1
1;E78.4;Калининград;04.22;old;1
1;E78.5;Калининград;04.22;elderly;1
1;E78.5;Калининград;04.22;middleage;1
1;E78.5;Калининград;04.22;old;0
1;E78.5;Калининград;04.22;young;0
1;E78.5;Советск;04.22;elderly;0
1;E78.5;Советск;04.22;old;0
1;E78.8;Калининград;04.22;old;0
1;E78.9;Советск;04.22;centenarians;0
1;E78.9;Советск;04.22;middleage;0
1;E79.0;Калининград;04.22;elderly;0
1;E79.0;Калининград;04.22;young;0
1;E79.9;Калининград;04.22;young;0
1;E80.0;Гусев;04.22;children;0
1;E80.4;Гусев;04.22;children;0
1;E80.4;Калининград;04.22;children;2
1;E80.4;Калининград;04.22;young;0
1;E80.4;Пионерский;04.22;children;0
1;E80.4;Светлый;04.22;children;0
1;E80.6;Гусев;04.22;children;0
1;E80.6;Калининград;04.22;children;2
1;E80.7;Балтийск;04.22;children;0
1;E80.7;Гурьевск;04.22;children;0
1;E80.7;Калининград;04.22;children;3
1;E80.7;Калининград;04.22;middleage;0
1;E80.7;Калининград;04.22;young;0
1;E80.7;Пионерский;04.22;middleage;0
1;E80.7;Светлый;04.22;children;0
1;E83.0;Калининград;04.22;young;-1
1;E83.5;Калининград;04.22;children;2
1;E84.0;Калининград;04.22;children;2
1;E84.0;Славск;04.22;children;0
1;E84.8;Калининград;04.22;children;4
1;E84.8;Калининград;04.22;young;0
1;E85.0;Калининград;04.22;children;2
1;E85.8;Калининград;04.22;elderly;0
1;E87.6;Славск;04.22;young;1
1;E88.2;Зеленоградск;04.22;elderly;0
1;E88.2;Зеленоградск;04.22;middleage;0
1;E88.2;Калининград;04.22;elderly;0
1;E88.2;Калининград;04.22;middleage;0
1;E88.2;Калининград;04.22;old;0
1;E88.2;Калининград;04.22;young;0
1;E88.2;Правдинск;04.22;middleage;0
1;E88.9;Калининград;04.22;centenarians;2
1;E88.9;Калининград;04.22;elderly;5
1;E88.9;Калининград;04.22;middleage;0
1;E88.9;Калининград;04.22;old;2
1;E88.9;Калининград;04.22;young;5
1;E89.0;Гурьевск;04.22;elderly;3
1;E89.0;Гурьевск;04.22;middleage;2
1;E89.0;Гурьевск;04.22;young;0
1;E89.0;Калининград;04.22;centenarians;0
1;E89.0;Калининград;04.22;elderly;15
1;E89.0;Калининград;04.22;middleage;3
1;E89.0;Калининград;04.22;young;2
1;E89.0;Черняховск;04.22;young;1
1;E89.3;Правдинск;04.22;middleage;1
1;F01.0;Багратионовск;04.22;elderly;0
1;F01.0;Багратионовск;04.22;middleage;0
1;F01.2;Светлый;04.22;elderly;0
1;F01.3;Калининград;04.22;elderly;2
1;F01.3;Калининград;04.22;old;1
1;F01.3;Нестеров;04.22;elderly;0
1;F01.3;Светлый;04.22;elderly;0
1;F01.3;Светлый;04.22;middleage;-1
1;F01.3;Светлый;04.22;old;-1
1;F01.3;Черняховск;04.22;old;0
1;F01.8;Калининград;04.22;centenarians;0
1;F01.8;Калининград;04.22;elderly;0
1;F01.9;Гурьевск;04.22;centenarians;0
1;F01.9;Гусев;04.22;centenarians;0
1;F01.9;Калининград;04.22;elderly;1
1;F01.9;Калининград;04.22;old;1
1;F03;Гурьевск;04.22;elderly;0
1;F03;Гусев;04.22;old;0
1;F03;Неман;04.22;old;0
1;F06.0;Гусев;04.22;middleage;0
1;F06.0;Калининград;04.22;old;1
1;F06.0;Калининград;04.22;young;0
1;F06.0;Советск;04.22;middleage;0
1;F06.0;Черняховск;04.22;elderly;0
1;F06.2;Багратионовск;04.22;middleage;0
1;F06.2;Багратионовск;04.22;young;0
1;F06.2;Балтийск;04.22;middleage;0
1;F06.2;Гурьевск;04.22;old;0
1;F06.2;Гусев;04.22;elderly;0
1;F06.2;Калининград;04.22;centenarians;-1
1;F06.2;Калининград;04.22;elderly;2
1;F06.2;Калининград;04.22;middleage;1
1;F06.2;Калининград;04.22;old;0
1;F06.2;Калининград;04.22;young;3
1;F06.2;Неман;04.22;elderly;0
1;F06.2;Нестеров;04.22;middleage;0
1;F06.2;Пионерский;04.22;old;0
1;F06.2;Полесск;04.22;elderly;0
1;F06.2;Славск;04.22;middleage;0
1;F06.2;Черняховск;04.22;middleage;0
1;F06.2;Черняховск;04.22;young;0
1;F06.3;Гвардейск;04.22;middleage;0
1;F06.3;Гурьевск;04.22;young;0
1;F06.3;Калининград;04.22;centenarians;0
1;F06.3;Калининград;04.22;elderly;4
1;F06.3;Калининград;04.22;middleage;1
1;F06.3;Калининград;04.22;old;0
1;F06.3;Калининград;04.22;young;1
1;F06.3;Светлый;04.22;young;0
1;F06.3;Черняховск;04.22;elderly;0
1;F06.3;Черняховск;04.22;middleage;0
1;F06.4;Гурьевск;04.22;elderly;0
1;F06.4;Калининград;04.22;young;1
1;F06.6;Балтийск;04.22;young;0
1;F06.6;Гвардейск;04.22;elderly;0
1;F06.6;Гусев;04.22;elderly;0
1;F06.6;Калининград;04.22;elderly;3
1;F06.6;Калининград;04.22;middleage;2
1;F06.6;Калининград;04.22;young;3
1;F06.6;Пионерский;04.22;elderly;0
1;F06.6;Славск;04.22;elderly;0
1;F06.6;Черняховск;04.22;old;0
1;F06.7;Гвардейск;04.22;elderly;0
1;F06.7;Гвардейск;04.22;young;0
1;F06.7;Гурьевск;04.22;elderly;0
1;F06.7;Калининград;04.22;children;10
1;F06.7;Калининград;04.22;elderly;2
1;F06.7;Калининград;04.22;middleage;0
1;F06.7;Калининград;04.22;young;3
1;F06.7;Краснознаменск;04.22;young;0
1;F06.7;Мамоново;04.22;elderly;0
1;F06.7;Неман;04.22;elderly;0
1;F06.7;Правдинск;04.22;elderly;0
1;F06.8;Калининград;04.22;children;6
1;F06.8;Калининград;04.22;elderly;3
1;F06.8;Калининград;04.22;middleage;2
1;F06.8;Калининград;04.22;young;3
1;F06.8;Правдинск;04.22;middleage;0
1;F06.8;Светлый;04.22;elderly;0
1;F06.8;Славск;04.22;young;0
1;F06.8;Советск;04.22;children;0
1;F06.9;Калининград;04.22;elderly;0
1;F06.9;Калининград;04.22;young;0
1;F07.0;Балтийск;04.22;children;0
1;F07.0;Гвардейск;04.22;middleage;0
1;F07.0;Гвардейск;04.22;young;0
1;F07.0;Гусев;04.22;middleage;0
1;F07.0;Зеленоградск;04.22;children;0
1;F07.0;Калининград;04.22;children;5
1;F07.0;Калининград;04.22;elderly;2
1;F07.0;Калининград;04.22;middleage;0
1;F07.0;Калининград;04.22;young;4
1;F07.0;Нестеров;04.22;children;0
1;F07.0;Нестеров;04.22;middleage;0
1;F07.0;Пионерский;04.22;children;0
1;F07.0;Светлый;04.22;young;0
1;F07.0;Славск;04.22;young;0
1;F07.0;Черняховск;04.22;elderly;0
1;F07.0;Черняховск;04.22;young;0
1;F07.8;Багратионовск;04.22;children;0
1;F07.8;Багратионовск;04.22;middleage;0
1;F07.8;Багратионовск;04.22;young;1
1;F07.8;Балтийск;04.22;centenarians;0
1;F07.8;Балтийск;04.22;young;2
1;F07.8;Гусев;04.22;elderly;0
1;F07.8;Гусев;04.22;middleage;0
1;F07.8;Калининград;04.22;children;22
1;F07.8;Калининград;04.22;elderly;3
1;F07.8;Калининград;04.22;middleage;0
1;F07.8;Калининград;04.22;old;0
1;F07.8;Калининград;04.22;young;6
1;F07.8;Краснознаменск;04.22;middleage;0
1;F07.8;Краснознаменск;04.22;young;1
1;F07.8;Неман;04.22;elderly;0
1;F07.8;Озерск;04.22;children;0
1;F07.8;Пионерский;04.22;old;0
1;F07.8;Светлый;04.22;children;1
1;F07.8;Светлый;04.22;elderly;1
1;F07.8;Светлый;04.22;middleage;0
1;F07.8;Советск;04.22;old;0
1;F07.8;Черняховск;04.22;children;1
1;F07.9;Багратионовск;04.22;children;0
1;F07.9;Калининград;04.22;elderly;4
1;F07.9;Калининград;04.22;middleage;2
1;F07.9;Калининград;04.22;old;2
1;F07.9;Калининград;04.22;young;2
1;F07.9;Пионерский;04.22;young;0
1;F07.9;Светлый;04.22;elderly;0
1;F07.9;Светлый;04.22;old;0
1;F07.9;Черняховск;04.22;elderly;0
1;F07.9;Черняховск;04.22;old;0
1;F10.0;Зеленоградск;04.22;middleage;0
1;F10.1;Калининград;04.22;children;3
1;F10.1;Калининград;04.22;elderly;0
1;F10.1;Калининград;04.22;middleage;0
1;F10.1;Калининград;04.22;young;3
1;F10.2;Калининград;04.22;centenarians;13
1;F10.2;Калининград;04.22;children;6
1;F10.2;Калининград;04.22;elderly;24
1;F10.2;Калининград;04.22;middleage;56
1;F10.2;Калининград;04.22;old;8
1;F10.2;Калининград;04.22;young;189
1;F10.2;Правдинск;04.22;middleage;3
1;F10.3;Калининград;04.22;elderly;4
1;F10.3;Калининград;04.22;middleage;4
1;F10.3;Калининград;04.22;old;0
1;F10.3;Калининград;04.22;young;16
1;F10.3;Мамоново;04.22;middleage;0
1;F10.3;Мамоново;04.22;young;0
1;F10.4;Калининград;04.22;elderly;1
1;F10.4;Калининград;04.22;middleage;1
1;F10.4;Калининград;04.22;young;4
1;F10.6;Гурьевск;04.22;elderly;0
1;F10.6;Калининград;04.22;elderly;0
1;F10.6;Правдинск;04.22;elderly;0
1;F10.7;Калининград;04.22;middleage;0
1;F11.1;Калининград;04.22;middleage;0
1;F11.1;Калининград;04.22;young;0
1;F11.2;Калининград;04.22;elderly;4
1;F11.2;Калининград;04.22;middleage;3
1;F11.2;Калининград;04.22;young;8
1;F11.3;Калининград;04.22;middleage;4
1;F11.3;Калининград;04.22;young;7
1;F12.1;Калининград;04.22;middleage;0
1;F12.1;Калининград;04.22;young;3
1;F12.2;Калининград;04.22;young;0
1;F13.1;Калининград;04.22;elderly;2
1;F13.1;Калининград;04.22;middleage;1
1;F13.1;Калининград;04.22;old;0
1;F13.1;Калининград;04.22;young;0
1;F15.1;Калининград;04.22;young;0
1;F15.2;Калининград;04.22;young;-4
1;F16.1;Калининград;04.22;young;0
1;F18.2;Калининград;04.22;young;0
1;F19.0;Калининград;04.22;young;0
1;F19.1;Калининград;04.22;children;3
1;F19.1;Калининград;04.22;elderly;1
1;F19.1;Калининград;04.22;middleage;1
1;F19.1;Калининград;04.22;young;0
1;F19.2;Калининград;04.22;middleage;0
1;F19.2;Калининград;04.22;young;2
1;F19.3;Калининград;04.22;middleage;1
1;F19.3;Калининград;04.22;young;0
1;F19.5;Калининград;04.22;young;0
1;F19.7;Калининград;04.22;young;-4
1;F20.0;Багратионовск;04.22;young;7
1;F20.0;Балтийск;04.22;young;8
1;F20.0;Гвардейск;04.22;elderly;-2
1;F20.0;Гвардейск;04.22;middleage;-1
1;F20.0;Гвардейск;04.22;young;8
1;F20.0;Гурьевск;04.22;middleage;1
1;F20.0;Гурьевск;04.22;young;8
1;F20.0;Гусев;04.22;elderly;-2
1;F20.0;Гусев;04.22;middleage;-1
1;F20.0;Гусев;04.22;young;8
1;F20.0;Калининград;04.22;centenarians;4
1;F20.0;Калининград;04.22;elderly;35
1;F20.0;Калининград;04.22;middleage;37
1;F20.0;Калининград;04.22;young;212
1;F20.0;Краснознаменск;04.22;elderly;-3
1;F20.0;Краснознаменск;04.22;young;7
1;F20.0;Мамоново;04.22;middleage;-1
1;F20.0;Мамоново;04.22;young;7
1;F20.0;Неман;04.22;elderly;-3
1;F20.0;Неман;04.22;old;0
1;F20.0;Нестеров;04.22;middleage;-1
1;F20.0;Нестеров;04.22;young;7
1;F20.0;Озерск;04.22;young;7
1;F20.0;Пионерский;04.22;elderly;-2
1;F20.0;Пионерский;04.22;middleage;-1
1;F20.0;Пионерский;04.22;old;-1
1;F20.0;Пионерский;04.22;young;8
1;F20.0;Полесск;04.22;elderly;-2
1;F20.0;Полесск;04.22;middleage;-1
1;F20.0;Полесск;04.22;young;8
1;F20.0;Правдинск;04.22;middleage;-1
1;F20.0;Светлый;04.22;middleage;2
1;F20.0;Светлый;04.22;old;-1
1;F20.0;Светлый;04.22;young;13
1;F20.0;Славск;04.22;elderly;-3
1;F20.0;Славск;04.22;middleage;-1
1;F20.0;Советск;04.22;elderly;-2
1;F20.0;Советск;04.22;middleage;-1
1;F20.0;Советск;04.22;young;9
1;F20.0;Черняховск;04.22;elderly;-2
1;F20.0;Черняховск;04.22;middleage;-1
1;F20.0;Черняховск;04.22;young;8
1;F20.1;Полесск;04.22;young;0
1;F20.3;Калининград;04.22;young;0
1;F20.5;Калининград;04.22;middleage;1
1;F20.5;Неман;04.22;elderly;0
1;F20.5;Полесск;04.22;middleage;0
1;F20.5;Советск;04.22;elderly;0
1;F20.6;Гусев;04.22;young;0
1;F20.6;Калининград;04.22;elderly;0
1;F20.6;Калининград;04.22;young;1
1;F20.6;Озерск;04.22;middleage;1
1;F20.8;Калининград;04.22;children;2
1;F20.8;Калининград;04.22;young;0
1;F21;Багратионовск;04.22;young;0
1;F21;Калининград;04.22;young;3
1;F21;Черняховск;04.22;elderly;0
1;F23.0;Калининград;04.22;middleage;0
